-4.329377412796020508e-01,8.499211817979812622e-02,-1.786623895168304443e-01,-2.425375580787658691e-01,2.609317898750305176e-01,5.751935765147209167e-02,-2.557971477508544922e-01,2.032577395439147949e-01,-1.280744820833206177e-01,1.974824517965316772e-01,-1.647163182497024536e-01,1.466852128505706787e-01,-3.680215179920196533e-01,-1.177149787545204163e-01,-1.321290582418441772e-01,6.245042011141777039e-02,1.368258241564035416e-02,-3.748878240585327148e-01,3.160488009452819824e-01,1.226713955402374268e-01,1.075482666492462158e-01,1.625279635190963745e-01,-2.187025547027587891e-01,2.402651607990264893e-01,3.294133543968200684e-01,-1.003660112619400024e-01,3.120453283190727234e-02,5.642716586589813232e-02,-1.722083054482936859e-02,-1.079301536083221436e-01,-8.984875679016113281e-02,2.085514962673187256e-01,-1.351782307028770447e-02,1.322010308504104614e-01,2.355065792798995972e-01,-4.113952219486236572e-01,-2.082167938351631165e-02,7.112486660480499268e-02,3.298618495464324951e-01,-6.307919323444366455e-02,-1.169353127479553223e-01,-1.438808739185333252e-01,-1.227844282984733582e-01,-1.370489299297332764e-01,-3.134391829371452332e-02,6.987120956182479858e-02,-6.685728579759597778e-02,1.554118543863296509e-01,1.618148684501647949e-01,-1.994477398693561554e-02
-1.040647029876708984e-01,3.618004024028778076e-01,2.192042171955108643e-01,-8.568830788135528564e-02,-1.106867566704750061e-01,-1.115700751543045044e-01,1.516901552677154541e-01,1.847687214612960815e-01,5.316633731126785278e-02,-9.405425190925598145e-02,4.824152886867523193e-01,1.545252650976181030e-01,-1.499718725681304932e-01,1.866291463375091553e-01,-4.711311757564544678e-01,2.053320407867431641e-01,-2.846985310316085815e-02,7.820965722203254700e-03,5.133527889847755432e-02,-3.667493462562561035e-01,1.291038002818822861e-03,-6.177683472633361816e-01,-2.621472179889678955e-01,7.728333026170730591e-02,7.354471832513809204e-02,-9.150228463113307953e-03,-2.896294295787811279e-01,1.921411305665969849e-01,-3.494790792465209961e-01,-2.086823582649230957e-01,-1.659056246280670166e-01,-1.333362907171249390e-01,-7.216025888919830322e-02,-3.217302262783050537e-02,-2.448694258928298950e-01,-1.045655086636543274e-01,-1.686712801456451416e-01,-2.786355651915073395e-02,-1.306535005569458008e-01,5.373118817806243896e-02,1.581604778766632080e-01,3.678714483976364136e-02,-2.631914913654327393e-01,-2.640814483165740967e-01,-3.182420134544372559e-01,1.875964552164077759e-01,2.247652411460876465e-02,-1.149597391486167908e-01,-4.345158860087394714e-02,-3.157393038272857666e-01
-3.606162369251251221e-01,-1.679848730564117432e-01,-1.160668656229972839e-01,2.151662856340408325e-01,4.499434679746627808e-02,-1.149087911471724510e-03,8.987434953451156616e-02,-3.183278739452362061e-01,-3.628849089145660400e-01,-1.926118135452270508e-02,1.444616466760635376e-01,-2.108061872422695160e-02,-4.391568303108215332e-01,2.010250836610794067e-01,1.451687235385179520e-02,5.208217725157737732e-02,5.261414498090744019e-02,-1.598485708236694336e-01,3.091183602809906006e-01,-7.292672246694564819e-02,-2.046912312507629395e-01,1.616770327091217041e-01,1.164806261658668518e-01,4.238719642162322998e-01,-3.894331678748130798e-02,-9.426116198301315308e-02,1.332979928702116013e-02,2.301431745290756226e-01,1.677023321390151978e-01,-2.529364228248596191e-01,1.582115702331066132e-02,3.699172139167785645e-01,1.381558775901794434e-01,3.138870298862457275e-01,-1.242282763123512268e-01,2.746483497321605682e-02,-1.471954435110092163e-01,6.517472863197326660e-02,-4.855387657880783081e-02,2.898832857608795166e-01,-1.540523320436477661e-01,1.311253663152456284e-02,-5.277643352746963501e-02,2.940526306629180908e-01,-1.413796544075012207e-01,1.541572511196136475e-01,3.588085770606994629e-01,-9.372895956039428711e-02,5.194723010063171387e-01,-4.980443418025970459e-02
-6.145591288805007935e-02,-2.837581038475036621e-01,-3.873263299465179443e-01,-2.709521651268005371e-01,8.990667015314102173e-02,8.738718181848526001e-02,-2.138532251119613647e-01,-1.821788549423217773e-01,-6.421229243278503418e-02,4.492422044277191162e-01,5.801439285278320312e-01,-1.942170560359954834e-01,-1.228213310241699219e-01,4.977223575115203857e-01,-1.246968191117048264e-02,-3.435187637805938721e-01,-5.304054617881774902e-01,-1.500311791896820068e-01,-1.111113056540489197e-01,2.501053214073181152e-01,-3.296931982040405273e-01,4.605396464467048645e-02,-2.624068856239318848e-01,-1.550742834806442261e-01,-2.239824980497360229e-01,-2.918096184730529785e-01,-2.550047636032104492e-01,-1.690587773919105530e-02,2.731246873736381531e-02,-3.609012663364410400e-01,-1.295102834701538086e-01,-1.889681443572044373e-02,-9.351580403745174408e-03,-2.240719646215438843e-01,-3.656631410121917725e-01,-2.259229421615600586e-01,-1.031559109687805176e-01,1.498079150915145874e-01,4.113018885254859924e-02,1.504378765821456909e-01,1.302052438259124756e-01,-7.001281715929508209e-03,-2.689805030822753906e-01,-2.880031764507293701e-01,-2.844788730144500732e-01,-1.300168782472610474e-01,3.364778161048889160e-01,-2.875016331672668457e-01,2.050733268260955811e-01,-3.116105198860168457e-01
-3.098306655883789062e-01,2.648187875747680664e-01,2.946707308292388916e-01,1.865577399730682373e-01,2.949994802474975586e-02,4.580637440085411072e-02,6.807401776313781738e-02,3.270747065544128418e-01,-1.951144784688949585e-01,-1.557583361864089966e-01,3.091391623020172119e-01,-1.312726438045501709e-01,-4.289889633655548096e-01,-1.087521240115165710e-01,-1.942738741636276245e-01,8.065696805715560913e-02,1.636411696672439575e-01,-5.631387978792190552e-02,9.752718359231948853e-02,-1.196636185050010681e-01,2.921335399150848389e-01,-4.845688864588737488e-02,3.821207582950592041e-02,3.220024704933166504e-02,2.434644848108291626e-01,-1.817318201065063477e-01,-1.590662002563476562e-01,-1.976534277200698853e-01,-3.322192234918475151e-03,-4.945550858974456787e-02,2.983141504228115082e-02,-6.001029908657073975e-02,-2.476586401462554932e-01,1.099569350481033325e-01,-3.566689044237136841e-02,6.830447912216186523e-02,-2.860215306282043457e-01,2.737368047237396240e-01,-2.574225068092346191e-01,5.027066469192504883e-01,1.769437193870544434e-01,-2.619799673557281494e-01,1.734710931777954102e-01,-4.228733777999877930e-01,-2.473741471767425537e-01,4.784651100635528564e-02,5.352267026901245117e-01,-8.201414346694946289e-02,4.308246076107025146e-01,2.515954673290252686e-01
-1.079133301973342896e-01,2.956745922565460205e-01,-1.198869943618774414e-01,-2.189801782369613647e-01,5.351150035858154297e-02,5.702522397041320801e-02,-2.650399208068847656e-01,-1.495371758937835693e-01,-5.276536568999290466e-02,2.584949433803558350e-01,1.531084477901458740e-01,-6.221025716513395309e-03,-4.789270926266908646e-03,1.618782579898834229e-01,1.680074334144592285e-01,1.518558561801910400e-01,1.085287183523178101e-01,4.041974246501922607e-02,1.594479382038116455e-01,-2.507250308990478516e-01,3.736566901206970215e-01,-3.718270957469940186e-01,-2.435021996498107910e-01,3.874120069667696953e-03,1.931673288345336914e-01,2.597657740116119385e-01,1.131870076060295105e-01,-2.057474553585052490e-01,-1.294617056846618652e-01,-1.253839731216430664e-01,6.581347435712814331e-02,6.245543062686920166e-02,5.388408433645963669e-03,-8.619505912065505981e-02,-8.113139122724533081e-02,-5.187499523162841797e-01,-2.742448747158050537e-01,3.471600711345672607e-01,6.994338333606719971e-02,1.584607809782028198e-01,-7.101193815469741821e-02,-5.625659599900245667e-02,-1.783871203660964966e-01,-3.138980269432067871e-01,-4.564094543457031250e-02,1.585287600755691528e-01,4.771821200847625732e-02,1.235471591353416443e-01,1.199878752231597900e-01,2.074161320924758911e-01
-1.093624234199523926e-01,2.754670754075050354e-02,-1.209645271301269531e-01,-4.655976295471191406e-01,1.124569699168205261e-01,-2.119452655315399170e-01,-2.411658614873886108e-01,3.177791833877563477e-01,-2.489920258522033691e-01,1.532465964555740356e-01,-9.146910160779953003e-02,1.082487851381301880e-01,-1.294135898351669312e-01,-8.006501942873001099e-02,-3.860490163788199425e-03,1.581275165081024170e-01,4.520397186279296875e-01,-3.687894046306610107e-01,-4.148414134979248047e-01,1.224302947521209717e-01,-1.478202044963836670e-01,-1.322279721498489380e-01,-3.680199384689331055e-01,1.817130446434020996e-01,-1.255386322736740112e-01,-3.424761891365051270e-01,1.295691877603530884e-01,4.368659108877182007e-02,2.309801876544952393e-01,1.547324359416961670e-01,-1.310259848833084106e-01,-2.519719004631042480e-01,-1.122705638408660889e-01,-1.713876575231552124e-01,-7.168570160865783691e-02,-1.989200860261917114e-01,5.223426222801208496e-02,-7.381126284599304199e-02,-1.762512773275375366e-01,-2.136099785566329956e-01,1.224142387509346008e-01,1.020632535219192505e-01,1.644017696380615234e-01,-1.321019679307937622e-01,1.042343229055404663e-01,6.566812843084335327e-02,-1.867768615484237671e-01,-1.568639278411865234e-01,4.810791313648223877e-01,-1.875811368227005005e-01
2.404562681913375854e-01,-2.082487568259239197e-02,2.843791060149669647e-02,-1.525441855192184448e-01,3.727621957659721375e-02,-1.370413899421691895e-01,2.981054186820983887e-01,-5.706106498837471008e-02,1.261467784643173218e-01,-9.776352345943450928e-02,1.027876138687133789e-01,1.423805207014083862e-01,-2.760666608810424805e-01,-2.477395683526992798e-01,-1.152379363775253296e-01,-3.408663570880889893e-01,8.039679378271102905e-02,7.929250597953796387e-03,1.835307329893112183e-01,-1.689514368772506714e-01,7.566288113594055176e-02,1.263295114040374756e-02,-3.587097227573394775e-01,-1.728866994380950928e-01,-1.643300354480743408e-01,-1.664251685142517090e-01,4.233138635754585266e-02,-1.405937224626541138e-01,3.131992816925048828e-01,-4.574451446533203125e-01,-4.952795207500457764e-01,3.057362139225006104e-01,-4.154246747493743896e-01,2.369916290044784546e-01,-3.390415757894515991e-02,-7.816427946090698242e-02,7.014979422092437744e-02,-2.641811966896057129e-01,-2.194801270961761475e-01,4.768536612391471863e-02,8.757894486188888550e-02,1.560520231723785400e-01,-2.919618189334869385e-01,9.530851244926452637e-02,-1.441146582365036011e-01,-1.688455604016780853e-02,-1.139940842986106873e-01,-1.028450205922126770e-01,4.716854989528656006e-01,-3.779896721243858337e-02
1.818347722291946411e-01,5.955560505390167236e-02,1.321245431900024414e-01,-3.315499126911163330e-01,1.529945880174636841e-01,-2.091734707355499268e-01,7.013180851936340332e-02,-2.246575988829135895e-02,1.367714852094650269e-01,1.075824499130249023e-01,2.706319987773895264e-01,1.633249968290328979e-02,-1.402821987867355347e-01,-2.533483207225799561e-01,2.359737157821655273e-01,-2.408560961484909058e-01,4.848732787650078535e-04,-6.621467322111129761e-02,1.577600687742233276e-01,-1.565051227807998657e-01,-9.034658968448638916e-02,1.046090126037597656e-01,-2.142585515975952148e-01,-1.064522117376327515e-01,-1.440239995718002319e-01,6.354682147502899170e-02,2.324902564287185669e-01,1.018763110041618347e-01,-6.948934495449066162e-02,-3.038440048694610596e-01,-1.375258564949035645e-01,3.911895453929901123e-01,-2.450477182865142822e-01,2.499812245368957520e-01,4.620421305298805237e-02,-1.215071454644203186e-01,-5.438223108649253845e-02,-3.392475545406341553e-01,-1.237399205565452576e-01,-3.711174428462982178e-02,1.337822079658508301e-01,-1.724034696817398071e-01,-2.231792211532592773e-01,1.005410254001617432e-01,1.690827459096908569e-01,2.397135794162750244e-01,-7.113597542047500610e-02,-2.425584495067596436e-01,3.111130893230438232e-01,-9.056108072400093079e-03
3.502252101898193359e-01,1.386998891830444336e-01,-8.066231757402420044e-02,-1.992278099060058594e-01,7.509654164314270020e-01,5.766474083065986633e-02,2.051976472139358521e-01,1.018342673778533936e-01,-2.042556852102279663e-01,-1.599768996238708496e-01,3.378742933273315430e-01,8.892928808927536011e-02,-2.965891063213348389e-01,-2.231233716011047363e-01,-4.551407322287559509e-02,-2.477767616510391235e-01,2.704044431447982788e-02,-1.884185969829559326e-01,-4.478086829185485840e-01,6.853397935628890991e-02,1.752920895814895630e-01,-4.623497650027275085e-02,-3.401629328727722168e-01,4.470273852348327637e-02,8.708553016185760498e-02,-1.275701969861984253e-01,6.957308948040008545e-02,2.701602131128311157e-02,1.117088198661804199e-01,1.152841523289680481e-01,-8.882804960012435913e-02,-8.864088915288448334e-03,-2.433182746171951294e-01,-2.335227280855178833e-01,-1.841735094785690308e-01,-1.342723965644836426e-01,2.289541512727737427e-01,-1.882845312356948853e-01,1.181269809603691101e-02,2.558270394802093506e-01,-1.395574510097503662e-01,-1.559472829103469849e-01,2.172714322805404663e-01,1.686812639236450195e-01,2.082884311676025391e-02,2.073498815298080444e-01,-1.814471185207366943e-01,-1.942013949155807495e-01,1.966561079025268555e-01,-1.899497807025909424e-01
